vehicle_id,vehicle_type,make_id,model_year,color,date_stolen,location_id,age
505,Trailer,623,2021,Grey,2022-02-21,102,1
506,Trailer,528,2021,Silver,2021-12-24,102,0
507,Trailer,549,1969,Blue,2022-02-23,103,53
508,Trailer,549,1997,Silver,2022-02-14,104,25
509,Trailer,623,1967,Green,2021-12-09,115,54
510,Trailer,623,2021,Grey,2021-12-22,107,0
511,Trailer,623,2021,Silver,2022-01-22,114,1
512,Trailer,623,2021,Silver,2022-03-15,114,1
513,Trailer,623,2021,Silver,2021-12-07,109,0
514,Trailer,623,1998,Green,2022-03-16,107,24
515,Trailer,549,2021,Black,2022-03-04,108,1
516,Trailer,572,2021,Silver,2021-11-15,115,0
517,Caravan,623,2021,Silver,2022-02-23,106,1
518,Trailer,623,2021,Silver,2021-12-13,104,0
519,Moped,550,2002,Blue,2022-01-23,109,20
520,Trailer,623,2021,Silver,2021-11-15,108,0
521,Trailer,623,1976,Grey,2022-01-07,105,46
522,Caravan,571,1975,White,2022-01-13,102,47
523,Trailer,623,2021,Silver,2021-12-29,102,0
524,Trailer,623,2021,Silver,2021-12-09,102,0
525,Roadbike,561,2005,Silver,2021-12-09,103,16
526,Trailer,623,2021,Silver,2021-12-14,101,0
527,Trailer,623,2021,Silver,2021-11-08,107,0
528,Roadbike,611,2002,Black,2021-12-01,102,19
529,Moped,611,2000,Green,2022-02-26,102,22
530,Roadbike,611,2002,Red,2022-01-30,107,20
531,Trailer,623,2017,Silver,2022-02-14,102,5
532,Trailer,562,2017,Silver,2022-01-10,102,5
533,Trailer,622,2017,Silver,2021-12-09,114,4
534,Trailer,623,2017,Grey,2022-04-05,109,5
535,Trailer,623,1977,White,2021-11-16,105,44
536,Trailer,623,2017,Silver,2021-12-20,114,4
537,Trailer,623,2017,Silver,2021-11-15,114,4
538,Trailer,623,2017,Silver,2021-11-21,106,4
539,Boat Trailer,623,2000,Silver,2021-12-15,103,21
540,Trailer,623,2017,Silver,2022-04-05,108,5
541,Trailer,623,2017,Silver,2022-03-13,103,5
542,Saloon,511,1963,White,2022-04-05,109,59
543,Trailer,623,2017,Silver,2021-10-27,108,4
544,Boat Trailer,623,2002,Silver,2022-03-14,114,20
545,Trailer,623,2017,Silver,2022-02-09,109,5
546,Trailer,623,2017,Silver,2021-11-12,103,4
547,Trailer,595,2017,Silver,2022-03-18,102,5
548,Trailer,623,2018,Black,2022-01-16,102,4
549,Trailer,623,2021,Silver,2022-02-15,102,1
550,Roadbike,550,2007,Red,2022-03-03,109,15
551,Trailer,623,2021,Silver,2021-11-20,109,0
552,Trailer,595,2021,Silver,2021-11-08,102,0
553,Trailer,623,2000,Grey,2022-03-30,114,22
554,Trailer,623,1996,Grey,2022-03-28,103,26
555,Trailer - Heavy,623,2021,Grey,2021-10-29,102,0
556,Trailer,514,2021,Silver,2021-12-16,114,0
557,Trailer,549,2021,Blue,2021-11-16,107,0
559,Trailer,616,2021,Silver,2021-11-29,109,0
560,Trailer,623,2021,Grey,2022-01-03,101,1
561,Boat Trailer,623,1985,Silver,2021-12-21,104,36
562,Trailer,616,2021,Silver,2021-10-14,102,0
563,Trailer,623,2021,Silver,2021-10-17,105,0
564,Trailer,623,2021,Silver,2021-12-03,103,0
565,Moped,611,2006,Blue,2022-01-31,116,16
566,Trailer,623,1998,Yellow,2022-02-07,114,24
567,Trailer - Heavy,623,2021,Silver,2022-02-14,102,1
568,Trailer,538,2021,White,2021-10-23,103,0
569,Trailer - Heavy,623,2021,Silver,2021-10-30,104,0
570,Trailer,532,2021,Silver,2022-03-01,107,1
571,Trailer,623,2021,Silver,2022-04-05,104,1
572,Trailer,616,2021,Silver,2021-11-09,104,0
573,Boat Trailer,623,2021,Grey,2022-01-26,102,1
574,Trailer,538,2021,Silver,2022-02-22,106,1
575,Trailer,623,2019,Grey,2021-10-23,102,2
576,Caravan,612,2011,White,2021-11-14,102,10
577,Trailer,623,2021,Silver,2022-02-24,102,1
578,Trailer,623,2021,Silver,2022-02-15,107,1
579,Trailer,628,2021,Black,2022-01-24,102,1
580,Trailer,501,2021,Silver,2022-02-05,102,1
581,Boat Trailer,623,2013,Grey,2021-12-06,102,8
582,Moped,593,2009,Blue,2021-11-18,102,12
583,Caravan,519,2009,White,2022-02-22,114,13
584,Trailer,623,2021,Silver,2022-02-28,114,1
585,Trailer - Heavy,623,2021,Silver,2022-02-20,101,1
586,Moped,585,2007,Black,2022-02-21,102,15
587,Hatchback,587,2008,Red,2022-03-30,102,14
588,Trailer,623,2019,Grey,2021-10-19,102,2
589,Moped,585,2008,Red,2021-10-18,102,13
590,Trailer,623,1993,Grey,2022-01-20,114,29
591,Trailer,623,1985,White,2022-02-17,103,37
592,Trailer,623,2021,Silver,2021-10-24,102,0
593,Trailer - Heavy,549,1987,Yellow,2021-10-12,105,34
594,Roadbike,561,1996,Black,2021-11-22,102,25
595,Trailer - Heavy,623,2018,Silver,2022-03-28,102,4
596,Trailer,616,2018,Silver,2022-03-21,105,4
597,Trailer,623,2018,Black,2021-11-08,101,3
598,Trailer,623,2015,Black,2022-01-19,103,7
599,Boat Trailer,623,1976,Grey,2021-11-17,114,45
600,Trailer,623,2018,Silver,2022-02-24,101,4
601,Boat Trailer,623,2018,Silver,2022-01-30,108,4
602,Trailer,514,2018,Silver,2022-01-18,114,4
603,Trailer,562,2018,Silver,2021-10-16,103,3
604,Trailer,623,2018,Grey,2021-10-25,102,3
605,Trailer,616,2018,Silver,2022-02-11,102,4
606,Trailer,623,2018,White,2021-12-12,102,3
607,Trailer - Heavy,623,2018,Silver,2021-10-25,114,3
608,Trailer,623,2018,Silver,2021-12-17,104,3
609,Trailer - Heavy,623,2018,Silver,2021-11-24,102,3
610,Trailer,623,2018,Silver,2021-11-15,109,3
611,Trailer,623,2018,Silver,2022-01-18,102,4
612,Trailer,616,2018,Silver,2021-12-29,107,3
613,Trailer,623,2018,Grey,2021-12-14,108,3
614,Trailer,514,2018,Silver,2022-02-02,114,4
615,Trailer,549,2018,Silver,2021-10-11,114,3
616,Trailer,623,2018,Grey,2022-03-14,106,4
617,Caravan,538,1973,White,2022-01-17,111,49
618,Trailer,623,2002,Silver,2021-10-22,111,19
619,Moped,585,2011,Red,2022-03-18,114,11
620,Roadbike,625,2002,Blue,2021-11-21,109,19
621,Roadbike,611,2007,Yellow,2022-03-25,109,15
622,Moped,563,2012,White,2021-10-18,102,9
623,Moped,617,2015,Red,2022-01-22,102,7
624,Roadbike,550,2015,White,2021-12-14,109,6
625,Roadbike,611,2009,Red,2022-01-22,102,13
626,Moped,585,2010,Blue,2021-12-26,102,11
627,Moped,629,2011,Silver,2022-04-02,102,11
628,Moped,585,2014,Black,2021-12-25,102,7
629,Moped,611,2014,Black,2021-12-11,102,7
630,Roadbike,561,2014,Green,2021-10-18,109,7
631,Roadbike,550,2014,White,2022-03-14,102,8
632,Trailer,623,2003,Silver,2021-10-19,104,18
633,Boat Trailer,533,2003,Silver,2022-01-09,102,19
634,Trailer,562,2002,Silver,2021-11-07,103,19
635,Roadbike,611,2010,Black,2022-03-03,102,12
636,Roadbike,636,1993,White,2022-02-13,101,29
637,Moped,585,2011,White,2022-01-03,114,11
638,Roadbike,565,2004,Orange,2022-02-13,101,18
639,Moped,594,2013,Black,2022-01-20,109,9
640,Roadbike,550,2013,Black,2021-10-13,102,8
641,Roadbike,565,2013,White,2022-01-07,102,9
642,Moped,541,2014,Cream,2022-02-08,102,8
643,Moped,594,2014,Black,2022-02-02,102,8
644,Roadbike,636,2014,Blue,2021-12-22,114,7
645,Roadbike,636,2008,Blue,2022-01-11,102,14
646,Moped,538,2015,Red,2021-11-17,114,6
647,Trailer - Heavy,623,2003,Silver,2021-10-13,114,18
648,Roadbike,545,2008,Black,2022-04-05,102,14
649,Roadbike,545,2007,Black,2022-03-23,109,15
650,Roadbike,594,2005,Black,2021-12-08,111,16
651,Roadbike,550,2011,Red,2021-11-09,103,10
652,Roadbike,611,2011,Black,2022-03-18,102,11
653,Roadbike,565,2011,Orange,2022-01-07,102,11
654,Roadbike,554,2012,Black,2021-11-17,102,9
655,Moped,594,2012,White,2022-02-06,102,10
656,Moped,632,2010,Black,2021-12-02,104,11
657,Roadbike,611,2006,Black,2021-11-22,102,15
658,Roadbike,611,2007,Green,2022-01-30,102,15
659,Moped,593,2014,Red,2021-10-20,114,7
660,Roadbike,565,2014,Black,2021-12-30,103,7
661,Moped,617,2015,Black,2022-01-19,102,7
662,Roadbike,631,2013,Black,2021-10-14,116,8
663,Boat Trailer,623,2002,Silver,2022-03-30,103,20
664,Roadbike,550,2010,Red,2021-12-09,111,11
665,Moped,636,2011,Silver,2021-11-16,114,10
666,Moped,550,2011,Yellow,2022-01-03,102,11
667,Roadbike,636,2013,Blue,2022-03-27,109,9
668,Moped,593,2013,Black,2022-01-04,101,9
669,Roadbike,553,2014,White,2022-02-10,114,8
670,Roadbike,611,2008,Black,2022-03-14,101,14
671,Moped,538,2014,Black,2021-11-16,114,7
672,Moped,585,2009,Yellow,2022-01-10,109,13
673,Moped,594,2005,Blue,2022-02-05,102,17
674,Moped,636,2011,Blue,2022-01-11,109,11
675,Roadbike,611,2013,Red,2022-01-27,102,9
676,Roadbike,505,2002,Grey,2022-03-04,115,20
677,Roadbike,550,2014,Black,2022-03-26,104,8
678,All Terrain Vehicle,550,2014,Red,2022-03-02,114,8
679,Moped,590,2015,Red,2021-11-27,109,6
680,Trailer,623,2002,Green,2022-01-11,105,20
681,Trailer,514,2002,Green,2022-02-23,114,20
682,Moped,585,2010,Black,2021-12-18,102,11
683,Roadbike,563,2011,Silver,2021-11-27,103,10
684,Roadbike,505,2012,Black,2022-01-22,102,10
685,Roadbike,594,2012,Black,2021-11-26,102,9
686,Roadbike,611,2012,Black,2021-11-22,102,9
687,Roadbike,550,2013,Red,2021-11-13,109,8
688,Roadbike,552,2014,Blue,2021-12-18,109,7
689,Roadbike,550,2013,Green,2021-10-17,105,8
690,Moped,617,2014,Black,2022-03-14,104,8
691,Roadbike,550,2014,White,2022-01-17,102,8
692,Roadbike,545,2007,Black,2021-10-25,107,14
693,Moped,550,2006,Blue,2022-02-27,102,16
694,Roadbike,550,2015,Silver,2021-12-15,102,6
695,Roadbike,550,1993,White,2022-03-07,102,29
696,Moped,613,2011,Red,2022-04-03,107,11
697,Roadbike,611,2011,Black,2022-03-09,102,11
698,Moped,585,2011,Red,2021-11-12,114,10
699,Moped,636,2008,Black,2022-03-13,103,14
700,Roadbike,611,2001,Blue,2021-12-06,109,20
701,Moped,636,2013,Black,2022-01-19,102,9
702,Tractor,621,2013,Red,2021-11-04,101,8
703,Moped,550,1988,White,2022-01-13,102,34
704,Roadbike,550,2014,Blue,2022-03-07,102,8
705,Moped,550,2007,Red,2021-10-19,104,14
706,Roadbike,561,2014,White,2022-03-28,102,8
707,Moped,617,2014,Black,2022-01-25,103,8
708,Moped,617,2015,Black,2022-03-14,102,7
709,Roadbike,515,2006,Black,2022-02-20,102,16
710,Roadbike,611,2010,White,2022-03-24,102,12
711,Roadbike,550,2012,Red,2022-02-01,103,10
712,Moped,594,2013,Black,2022-03-27,109,9
713,Roadbike,629,2013,Red,2021-10-09,102,8
714,Moped,611,2013,Silver,2022-04-01,114,9
715,Roadbike,636,2006,Red,2021-11-11,105,15
716,Roadbike,594,2014,White,2022-01-31,102,8
717,Roadbike,554,2014,Black,2022-03-08,103,8
718,Roadbike,636,2014,White,2022-03-19,102,8
719,Moped,593,2015,Black,2021-12-29,101,6
720,Utility,540,2001,Blue,2022-03-06,115,21
721,Utility,540,2001,Green,2021-12-07,111,20
722,Utility,587,2001,Silver,2021-12-21,102,20
723,Saloon,619,1991,Green,2022-02-17,102,31
724,Utility,587,2001,Blue,2021-12-27,103,20
725,Stationwagon,587,1992,Blue,2021-10-08,115,29
726,Utility,587,2001,Silver,2022-02-15,101,21
727,Saloon,540,2001,Gold,2021-12-03,116,20
728,Saloon,580,2000,White,2021-12-29,103,21
729,Stationwagon,580,2001,Silver,2022-02-14,102,21
730,Saloon,548,2001,Red,2021-11-09,102,20
731,Stationwagon,610,1995,Red,2022-01-19,102,27
732,Utility,540,2001,White,2022-01-16,105,21
733,Saloon,587,1994,Blue,2022-04-01,109,28
734,Saloon,587,1991,Black,2021-10-08,115,30
735,Stationwagon,619,2001,Silver,2021-10-21,102,20
736,Stationwagon,619,1996,Blue,2021-12-21,104,25
737,Utility,619,2001,Silver,2021-12-22,104,20
738,Stationwagon,540,1996,Red,2022-03-15,102,26
739,Utility,576,2001,White,2021-12-05,115,20
740,Saloon,587,1994,Grey,2022-01-31,105,28
741,Utility,540,2001,Blue,2022-01-25,102,21
742,Stationwagon,619,1994,Green,2022-01-14,105,28
743,Saloon,619,1994,Silver,2021-11-26,114,27
744,Saloon,540,2001,Gold,2021-12-19,104,20
745,Other Truck,531,2001,White,2021-10-17,102,20
746,Saloon,587,1993,Black,2022-03-17,102,29
747,Utility,540,2001,Blue,2022-03-24,109,21
748,Saloon,580,1996,Red,2021-12-10,102,25
749,Saloon,580,1994,White,2021-12-05,114,27
750,Light Van,550,2001,Green,2021-11-01,109,20
751,Saloon,587,1992,Grey,2021-12-02,114,29
752,Stationwagon,548,2001,Red,2021-11-16,102,20
753,Hatchback,576,2001,Blue,2021-12-06,102,20
754,Hatchback,550,2001,Red,2022-03-24,103,21
755,Stationwagon,619,1995,Red,2022-03-20,114,27
756,Hatchback,619,2001,Red,2022-03-31,104,21
757,Saloon,587,1995,Blue,2022-03-23,106,27
758,Other Truck,587,1996,White,2022-02-02,102,26
759,Utility,587,1998,White,2022-01-11,102,24
760,Saloon,548,2001,White,2022-03-16,115,21
761,Utility,548,2002,Blue,2022-01-21,103,20
762,Saloon,587,1997,Blue,2022-02-18,106,25
763,Stationwagon,548,2001,Blue,2021-12-27,103,20
764,Utility,580,2002,Silver,2021-12-30,101,19
765,Utility,548,2001,White,2022-01-28,107,21
766,Utility,540,2001,White,2022-02-05,102,21
767,Stationwagon,610,1994,Silver,2022-03-31,102,28
768,Hatchback,540,2001,Blue,2022-01-30,114,21
769,Light Van,619,2002,Green,2021-11-03,109,19
770,Light Van,619,1996,White,2021-11-04,104,25
771,Saloon,587,2002,Green,2021-12-17,102,19
772,Saloon,548,2002,Silver,2021-11-02,101,19
773,Saloon,548,2002,Red,2021-12-28,106,19
774,Stationwagon,540,2002,Red,2021-12-27,106,19
775,Light Van,619,1996,White,2022-03-11,114,26
776,Utility,580,2001,Grey,2022-02-22,102,21
777,Saloon,540,2002,Black,2022-03-21,114,20
778,Hatchback,619,2002,Red,2021-10-18,102,19
779,Hatchback,619,2015,White,2022-03-17,109,7
780,Stationwagon,556,1992,Green,2022-02-23,102,30
781,Utility,540,2002,Blue,2022-03-11,114,20
782,Stationwagon,587,1992,Gold,2022-01-20,102,30
783,Light Van,555,2002,White,2021-10-17,102,19
784,Utility,576,2002,Red,2022-01-02,104,20
785,Utility,576,2002,Red,2022-01-12,104,20
786,Stationwagon,540,2002,Silver,2022-02-28,104,20
787,Saloon,587,1996,Grey,2021-11-25,105,25
788,Light Van,619,2002,White,2022-02-20,109,20
789,Stationwagon,610,2002,Blue,2022-01-22,115,20
790,Utility,540,2002,Silver,2022-03-12,104,20
791,Utility,576,2002,White,2021-12-29,106,19
792,Utility,540,2002,Silver,2022-01-01,104,20
793,Stationwagon,580,1999,Silver,2021-10-13,111,22
794,Utility,576,2002,Red,2021-11-14,104,19
795,Utility,540,2002,White,2021-11-16,104,19
796,Utility,576,2002,Red,2021-11-22,104,19
797,Hatchback,633,2002,Blue,2022-01-08,102,20
798,Utility,587,1990,Green,2021-11-05,114,31
799,Saloon,587,1997,Grey,2022-02-28,102,25
800,Saloon,587,1995,Brown,2022-04-03,105,27
801,Saloon,512,2000,Silver,2022-03-25,105,22
802,Hatchback,550,1995,Blue,2021-10-10,105,26
803,Utility,540,2002,White,2022-02-14,105,20
804,Other Truck,576,1990,White,2022-02-28,101,32
805,Utility,587,1995,White,2021-10-29,114,26
806,Saloon,587,1999,Silver,2022-03-15,103,23
807,Saloon,580,2002,Cream,2022-03-01,101,20
808,Utility,619,2002,Red,2021-12-03,104,19
809,Stationwagon,610,1993,Red,2021-10-08,109,28
810,Stationwagon,619,1995,Red,2022-01-15,114,27
811,Saloon,548,2002,Silver,2021-12-09,101,19
812,Stationwagon,610,2002,Blue,2021-12-04,101,19
813,Stationwagon,619,1996,Blue,2021-11-05,114,25
814,Sports Car,587,1992,Grey,2022-01-23,102,30
815,Utility,540,2002,White,2022-01-14,114,20
816,Stationwagon,587,1996,Blue,2021-12-28,102,25
817,Stationwagon,619,1997,Red,2021-11-17,109,24
818,Saloon,548,2002,White,2022-03-23,114,20
819,Saloon,540,1963,Blue,2022-02-21,109,59
820,Saloon,580,2002,Silver,2022-04-02,102,20
821,Saloon,548,2002,Grey,2022-04-05,102,20
822,Utility,540,2002,White,2022-03-19,106,20
823,Stationwagon,540,2002,Grey,2022-02-23,102,20
824,Saloon,550,2003,Green,2022-03-30,102,19
825,Stationwagon,587,1989,Grey,2022-01-27,114,33
826,Stationwagon,577,2002,Silver,2022-03-30,101,20
827,Utility,576,2002,White,2021-10-11,104,19
828,Flat Deck Truck,531,2002,White,2022-02-01,102,20
829,Stationwagon,611,1991,Blue,2021-12-14,114,30
830,Trailer,538,2003,Silver,2022-02-28,103,19
831,Roadbike,611,2007,Blue,2022-03-02,109,15
832,Moped,585,2015,Red,2022-02-10,102,7
833,Roadbike,550,2015,Red,2021-11-14,102,6
834,Roadbike,565,2015,White,2022-02-28,109,7
835,Roadbike,545,2014,Red,2022-01-12,104,8
836,Moped,563,2008,Black,2022-02-06,114,14
837,Moped,611,2014,Yellow,2021-11-06,109,7
838,Roadbike,550,2017,Yellow,2022-02-03,102,5
839,Moped,617,2017,Blue,2021-11-13,114,4
840,Moped,611,2003,Grey,2021-12-15,102,18
841,Roadbike,512,2017,White,2021-10-07,102,4
842,Moped,617,2017,Red,2022-03-21,114,5
843,Roadbike,553,2017,White,2021-12-29,109,4
844,Tractor,560,2017,Green,2022-01-27,106,5
845,Roadbike,550,2017,Red,2022-04-04,103,5
846,Moped,594,2017,White,2021-12-23,102,4
847,Moped,594,2018,White,2021-12-18,111,3
848,Moped,538,2018,White,2021-12-12,114,3
849,Roadbike,611,2010,Black,2022-03-17,101,12
850,Roadbike,636,2018,Blue,2022-02-24,114,4
851,Moped,617,2018,Black,2022-01-18,102,4
852,Moped,550,2005,Silver,2022-01-30,103,17
853,Roadbike,565,2019,Orange,2021-12-16,102,2
854,Moped,541,2015,Red,2021-12-16,102,6
855,All Terrain Vehicle,636,2014,Blue,2022-03-22,101,8
856,Roadbike,636,2016,Red,2022-02-15,102,6
857,All Terrain Vehicle,550,2011,Red,2021-11-30,107,10
858,Roadbike,536,2003,Red,2021-11-19,101,18
859,Roadbike,545,2017,Black,2022-01-13,104,5
860,Roadbike,601,2017,Green,2022-01-07,109,5
861,Roadbike,611,2017,Red,2022-04-01,102,5
862,Roadbike,636,2017,Silver,2021-12-20,116,4
863,Moped,538,2018,Black,2022-03-02,114,4
864,Moped,502,2018,Black,2021-12-27,102,3
865,Roadbike,636,2018,White,2022-04-02,102,4
866,Moped,638,2018,Black,2022-02-25,101,4
867,Moped,617,2018,Black,2021-11-05,102,3
868,Roadbike,545,2007,Black,2022-04-02,102,15
869,Roadbike,636,2019,Blue,2021-12-18,102,2
870,Roadbike,611,2019,White,2022-02-16,109,3
871,Roadbike,545,2019,Black,2022-01-01,104,3
872,Moped,617,2019,Black,2021-11-28,102,2
873,Roadbike,545,2011,Black,2022-01-26,102,11
874,Trailer - Heavy,608,2003,Blue,2022-02-21,114,19
875,Roadbike,629,2015,White,2022-03-30,102,7
876,Roadbike,636,2016,Blue,2021-12-05,102,5
877,Roadbike,603,2016,Grey,2022-02-07,102,6
878,Moped,585,2016,Black,2022-03-04,107,6
879,Moped,636,2006,Silver,2022-03-19,105,16
880,Roadbike,566,2016,Black,2022-02-26,102,6
881,Roadbike,554,2016,Red,2022-01-26,109,6
882,Moped,505,2017,Grey,2021-12-22,102,4
883,Roadbike,611,2004,Black,2022-04-03,102,18
884,Roadbike,611,2018,White,2022-04-05,102,4
885,Roadbike,545,1988,Red,2022-03-04,114,34
886,Roadbike,561,2016,Green,2021-11-21,109,5
887,Roadbike,636,2018,White,2022-02-01,102,4
888,Moped,617,2019,Black,2021-10-16,109,2
889,Roadbike,550,2019,Red,2022-01-07,102,3
890,Roadbike,550,2012,White,2021-11-17,109,9
891,Roadbike,550,2000,Blue,2022-01-04,102,22
892,Roadbike,565,2019,White,2022-02-05,109,3
893,Roadbike,629,2013,White,2021-10-17,102,8
894,Roadbike,611,2019,Blue,2022-02-04,102,3
895,Roadbike,611,2010,Black,2022-03-25,102,12
896,Moped,613,2011,Red,2021-10-28,114,10
897,Roadbike,611,2015,Red,2022-01-04,102,7
898,Moped,611,2016,Brown,2021-11-23,103,5
899,Moped,585,2005,Black,2021-12-15,104,16
900,Moped,538,2016,Black,2021-12-10,103,5
901,Roadbike,561,2009,Black,2022-02-07,109,13
902,Moped,538,2017,White,2022-03-06,102,5
903,Roadbike,611,2016,Black,2022-02-25,102,6
904,Roadbike,611,2016,Black,2021-10-23,109,5
905,Roadbike,565,2017,White,2021-10-20,114,4
906,Moped,617,2017,White,2022-03-07,102,5
907,Roadbike,636,2005,White,2022-02-13,102,17
908,Roadbike,545,2017,Red,2022-01-29,102,5
909,Roadbike,611,2017,Black,2022-03-06,109,5
910,Roadbike,636,2017,Black,2022-03-01,102,5
911,Moped,611,2007,Black,2022-02-25,109,15
912,Roadbike,611,2018,Blue,2022-04-01,102,4
913,All Terrain Vehicle,518,2018,Grey,2022-03-14,107,4
914,Roadbike,550,2018,Black,2022-01-30,102,4
915,Roadbike,554,2013,Red,2022-03-08,102,9
916,Roadbike,611,2018,Black,2022-02-13,109,4
917,Roadbike,565,2016,White,2022-03-11,107,6
918,Roadbike,636,2019,Black,2022-03-02,114,3
919,Roadbike,550,2019,Black,2022-02-04,102,3
920,Roadbike,625,2019,Silver,2022-02-07,102,3
921,Roadbike,611,2005,Black,2021-12-22,109,16
922,Moped,541,2017,Black,2021-12-19,104,4
923,Moped,585,2009,Black,2021-12-28,102,12
924,Moped,617,2018,Black,2022-02-16,109,4
925,Roadbike,561,2018,Black,2022-03-22,102,4
926,Roadbike,545,2006,Blue,2022-03-30,102,16
927,Moped,566,2016,Red,2022-01-05,102,6
928,Moped,538,2018,Black,2021-10-30,114,3
929,Moped,617,2018,Black,2021-12-06,115,3
930,Roadbike,636,2018,Blue,2022-01-02,102,4
931,Moped,541,2019,Black,2021-10-22,102,2
932,Roadbike,561,2019,Black,2022-02-24,109,3
933,Moped,611,2019,Blue,2021-11-21,103,2
934,Moped,617,2019,Black,2021-10-08,109,2
935,Trailer,623,2003,Yellow,2021-11-14,102,18
936,Roadbike,636,2015,Blue,2021-10-25,108,6
937,Moped,636,2015,Red,2021-10-12,102,6
938,Roadbike,550,2015,Red,2022-02-02,102,7
939,Roadbike,611,2015,Black,2022-03-11,102,7
940,Moped,611,2015,White,2022-03-29,102,7
941,Roadbike,611,2006,Black,2021-11-05,109,15
942,Roadbike,629,1974,Blue,2022-03-27,102,48
943,Moped,617,2016,Red,2022-01-01,102,6
944,Roadbike,565,2016,Black,2021-11-30,102,5
945,Roadbike,554,2010,White,2022-02-18,106,12
946,Roadbike,512,2018,Black,2022-01-13,102,4
947,Roadbike,636,2017,Blue,2022-03-21,111,5
948,Moped,541,2018,Red,2021-10-23,102,3
949,Roadbike,611,2019,Red,2022-03-26,106,3
950,Moped,550,2015,Blue,2022-02-12,102,7
951,Moped,611,2007,Black,2021-12-16,102,14
952,Roadbike,536,2004,Black,2021-11-28,102,17
953,Roadbike,561,2019,Black,2021-12-05,104,2
954,Roadbike,561,2019,Green,2021-12-09,102,2
955,Roadbike,545,2003,Silver,2021-10-16,102,18
956,Roadbike,505,2015,Black,2022-02-28,102,7
957,Roadbike,561,2019,Green,2021-11-22,102,2
958,Moped,541,2019,Black,2022-02-26,114,3
959,Moped,585,2016,Red,2021-10-08,102,5
960,Moped,538,2017,Blue,2022-03-11,114,5
961,Moped,636,2009,Black,2022-01-12,107,13
962,Moped,502,2009,Red,2021-11-22,104,12
963,Moped,550,2002,White,2022-01-17,102,20
964,Roadbike,611,2017,Black,2022-02-28,104,5
965,Roadbike,512,2017,Blue,2022-03-30,102,5
966,Moped,611,2007,Grey,2022-02-06,109,15
967,Moped,615,2017,White,2022-04-04,102,5
968,Roadbike,611,2018,Black,2022-01-29,114,4
969,Roadbike,550,2018,Black,2022-03-04,102,4
970,Roadbike,565,2006,Orange,2022-03-24,102,16
